country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,total_cost,total_people,total_nights
90,1,1,1,0,0,0,3,1,1,1,1,1,1,1,1,5,0,1,1,0,8950500.0,1,5
20,0,4,3,1,0,0,1,1,1,1,0,1,1,1,0,7,6,1,1,2,8287500.0,4,13
1,2,1,0,1,4,5,1,0,0,0,0,0,0,0,0,42,0,0,1,1,3672959.55,1,42
2,2,1,1,0,0,0,2,1,0,1,1,1,1,1,0,3,0,0,1,0,4475250.0,1,3
14,0,2,1,1,0,7,6,1,1,1,1,1,0,0,0,0,19,1,1,0,1066585.1,2,19
1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8535150.0,3,14
2,0,1,0,1,0,0,2,1,0,1,1,1,0,0,0,3,0,0,1,0,4475250.0,1,3
25,2,1,0,1,0,0,2,1,0,1,1,1,1,1,0,3,0,0,1,2,4259775.0,1,3
3,1,0,1,1,2,3,2,0,0,0,0,0,0,0,0,4,0,1,1,0,4419400.0,2,4
26,0,0,1,1,2,3,0,1,1,1,1,1,0,0,0,3,4,0,1,4,1160250.0,2,7
1,0,1,0,1,3,2,2,0,0,0,0,0,0,0,0,3,0,1,0,5,999472.5,1,3
30,3,1,1,0,0,0,2,1,1,1,1,1,1,1,0,7,0,1,1,0,20470125.0,1,7
25,2,1,1,0,6,5,1,1,0,1,1,0,0,1,0,3,0,0,1,2,348075.0,1,3
30,1,1,1,0,0,0,2,1,0,1,1,1,1,0,0,7,3,0,1,4,4641000.0,1,10
25,1,4,2,1,0,0,2,0,0,0,0,0,0,0,0,10,10,0,0,4,3315000.0,3,20
30,2,1,1,0,1,5,0,0,0,0,0,0,0,0,0,6,7,0,0,0,549000.0,1,13
21,1,2,1,1,0,3,2,1,1,1,1,1,0,0,1,0,7,0,1,0,8169588.0,2,7
21,1,1,0,1,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,2,7261856.0,1,7
1,0,4,2,2,0,4,2,1,1,1,0,1,1,1,1,14,5,0,1,4,58841250.0,4,19
35,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1657500.0,2,2
21,1,0,1,1,0,7,2,1,1,1,1,0,0,0,0,0,7,0,1,4,8396521.0,2,7
21,0,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,0,5834400.0,2,7
4,0,1,1,0,0,0,3,1,0,1,1,1,1,1,0,7,0,0,1,1,21663525.0,1,7
33,2,1,0,1,4,0,0,1,0,1,1,1,1,1,1,11,3,0,1,1,2900625.0,1,14
21,1,4,1,2,0,3,2,1,1,1,1,0,0,0,1,0,7,0,1,0,10348144.8,3,7
33,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,11,0,0,1,1,3265275.0,1,11
21,1,0,1,1,0,3,2,1,1,1,1,0,0,0,1,0,7,0,1,0,6961500.0,2,7
20,0,2,1,1,0,0,2,1,1,1,1,1,1,1,0,7,4,0,1,1,13909740.0,2,11
19,1,2,1,1,0,0,2,1,0,1,1,1,0,0,1,10,10,1,1,1,29501290.0,2,20
19,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,828750.0,2,1
3,1,2,1,1,0,3,2,1,1,1,1,0,0,0,0,0,7,0,1,5,16351780.0,2,7
15,0,1,0,1,1,5,6,0,0,0,0,0,0,0,0,2,0,0,0,0,149120.4,1,2
15,1,1,0,1,1,5,1,0,0,0,0,0,0,0,0,4,0,0,1,4,1574625.0,1,4
19,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,4,0,0,1,4,3154368.7,1,4
20,1,2,1,1,0,0,2,0,1,1,1,1,0,1,1,7,7,0,1,5,17569500.0,2,14
4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,4,339787.5,2,9
17,1,4,1,1,1,3,2,1,1,1,0,1,1,1,0,19,6,0,1,5,16339176.0,2,25
21,1,4,1,3,0,3,0,0,0,0,0,0,0,0,0,0,15,0,1,0,8169588.0,4,15
4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,580125.0,2,2
1,2,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,4,3840817.5,3,9
35,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1093950.0,1,4
14,2,2,1,1,0,3,2,1,1,1,1,1,1,1,1,0,16,0,0,0,726185.6,2,16
20,0,4,1,2,0,3,2,1,1,1,1,1,0,1,1,0,9,0,0,0,6522054.42,3,9
33,0,4,2,2,0,0,2,1,0,1,1,1,1,1,1,7,3,0,1,0,34144500.0,4,10
35,1,0,0,2,2,3,0,0,0,0,0,0,0,0,0,2,0,0,1,4,828750.0,2,2
21,0,4,1,2,0,3,2,1,1,1,1,1,0,1,1,0,7,0,1,0,10342800.0,3,7
30,0,0,2,2,0,0,1,1,0,1,1,1,1,1,0,9,3,0,1,4,19558500.0,4,12
26,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,762450.0,1,3
21,2,0,1,1,0,3,0,1,0,1,1,1,0,0,0,7,0,0,1,2,6143076.31,2,7
21,0,2,1,1,0,0,2,1,0,1,1,1,1,1,0,21,3,0,1,2,6464250.0,2,24
20,1,4,2,1,0,7,0,0,0,0,0,0,0,0,0,0,14,0,1,3,6961500.0,3,14
14,2,2,1,1,0,3,2,1,1,0,0,0,0,0,0,0,7,0,1,0,16793042.0,2,7
3,1,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,4,0,1,4,64000.0,2,4
1,1,4,1,2,1,3,0,0,0,0,0,0,0,0,0,6,7,0,0,3,6712875.0,3,13
15,1,1,1,0,1,5,1,0,0,0,0,0,0,0,0,2,0,0,1,0,122694.0,1,2
20,0,0,1,3,0,0,6,1,0,1,1,1,1,1,1,9,3,1,1,0,22873500.0,4,12
21,2,2,1,1,0,3,2,1,1,1,1,1,0,0,0,0,7,0,1,3,6298500.0,2,7
35,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1657500.0,2,2
6,1,1,1,0,3,2,4,0,0,0,0,0,0,0,0,0,3,0,1,3,3978000.0,1,3
32,1,2,1,1,0,0,2,1,1,1,1,1,1,0,0,10,3,0,1,4,3744832.0,2,13
0,0,0,5,5,0,4,2,1,1,1,1,0,0,1,0,11,3,0,0,5,7458750.0,10,14
21,1,1,0,1,0,3,3,1,1,1,1,1,0,0,0,0,7,0,1,2,1588531.0,1,7
3,0,2,1,1,0,7,1,1,1,1,0,1,0,0,1,0,10,0,0,4,8287500.0,2,10
21,1,2,1,1,0,3,2,1,1,1,1,1,0,0,1,0,7,0,1,3,8317094.45,2,7
35,2,0,0,2,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2486250.0,2,2
73,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,6,4,0,1,0,16213903.0,2,10
1,0,4,2,1,0,0,2,1,1,1,1,1,1,0,0,5,5,1,1,0,1657500.0,3,10
1,1,2,1,1,0,0,2,1,1,1,1,1,1,1,0,14,0,0,1,5,16575000.0,2,14
15,0,1,0,1,2,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,264264.0,1,1
4,3,1,0,1,0,0,0,1,1,1,1,1,1,1,0,4,0,1,1,3,10276500.0,1,4
2,3,1,1,0,1,0,0,1,0,1,1,1,1,1,0,15,5,0,1,0,3315000.0,1,20
21,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,9077320.0,3,13
19,0,2,1,3,0,0,0,1,1,1,1,1,1,1,1,20,0,0,1,4,30166500.0,4,20
1,2,1,1,0,0,4,2,1,1,1,1,1,0,1,1,13,0,0,1,0,7112625.0,1,13
4,0,2,1,1,0,0,2,1,1,1,1,0,1,1,1,7,0,0,1,3,33481500.0,2,7
60,1,0,2,4,0,4,0,1,0,1,1,1,1,1,0,14,0,0,1,0,6132750.0,6,14
20,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,5,2,0,1,1,4972500.0,1,7
26,1,0,2,0,5,5,3,0,0,0,0,0,0,0,0,25,0,0,1,0,1200000.0,2,25
21,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,1,3,4143750.0,2,15
20,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,1,1,9116250.0,2,6
3,0,0,4,0,0,0,2,1,0,1,1,1,1,1,0,6,1,0,0,0,6630000.0,4,7
18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,1,4,8357115.0,1,21
8,0,2,1,1,0,0,2,1,0,1,1,1,1,1,0,7,0,1,1,4,9994725.0,2,7
1,0,0,2,1,0,0,2,1,1,1,1,0,1,1,0,14,0,0,1,4,9961575.0,3,14
15,1,1,0,1,6,5,1,0,0,0,0,0,0,0,0,5,0,0,0,5,994500.0,1,5
52,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,7,0,0,1,5,2143000.0,1,7
20,1,3,1,2,0,0,2,1,1,1,1,1,1,1,0,9,0,0,1,2,16566109.0,3,9
32,1,1,0,1,0,4,2,1,0,1,1,1,0,0,0,11,4,0,1,0,2635425.0,1,15
21,1,4,2,1,0,3,2,1,1,1,1,0,0,0,0,0,6,1,1,3,10939500.0,3,6
3,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,30,0,0,0,0,4972500.0,1,30
4,0,2,1,1,0,0,2,1,0,1,1,1,1,1,1,5,0,1,1,1,7508475.0,2,5
17,2,1,0,1,4,1,2,1,1,1,1,1,0,0,0,12,0,0,1,0,3679650.0,1,12
27,2,1,1,0,0,0,2,1,0,1,1,1,1,1,0,6,4,0,0,1,3646500.0,1,10
48,1,4,2,1,0,0,2,0,0,0,0,0,0,0,0,4,3,0,1,1,10601040.0,3,7
21,0,0,2,2,0,0,2,1,1,1,1,1,1,1,0,3,4,0,1,1,19890000.0,4,7
21,1,0,2,1,0,3,2,1,1,1,1,1,0,1,0,0,7,1,1,3,6132750.0,3,7
20,0,1,0,1,0,3,6,0,0,0,0,0,0,0,0,11,6,0,1,0,414375.0,1,17
34,1,2,1,1,0,0,2,1,0,1,1,1,1,1,0,4,10,0,1,4,6630000.0,2,14
17,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0,4,0,0,1,4,4641000.0,1,4
4,3,2,1,1,0,0,0,1,1,1,1,1,1,1,1,6,0,1,1,5,25591800.0,2,6
20,2,2,1,1,0,0,2,1,1,1,0,1,1,0,0,5,6,0,1,4,2486250.0,2,11
2,1,0,10,1,0,0,2,1,1,1,1,1,1,1,1,4,2,0,1,4,89505000.0,11,6
35,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,3,0,0,1,5,248625.0,1,3
15,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,50000.0,1,1
20,1,0,2,2,0,3,2,1,1,1,1,1,0,0,0,0,6,0,1,1,23601032.0,4,6
4,3,1,1,0,0,0,2,1,0,1,1,1,1,1,0,4,0,0,1,4,7649362.5,1,4
20,1,2,1,1,0,1,2,1,1,1,1,1,1,1,1,7,5,0,1,4,14917500.0,2,12
4,3,2,1,1,0,0,2,1,1,1,1,1,0,0,0,6,0,1,1,4,52244400.0,2,6
20,0,1,0,1,0,3,6,0,0,0,0,0,0,0,0,0,17,0,0,5,6746025.0,1,17
21,0,2,1,1,0,3,3,1,1,0,0,0,0,0,0,0,15,0,0,0,8623454.0,2,15
15,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,400000.0,1,7
10,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2512770.0,1,7
14,0,2,1,1,0,0,2,1,0,1,1,1,1,1,0,9,7,0,1,1,12431250.0,2,16
30,0,1,1,0,0,0,2,1,0,1,1,1,1,1,0,6,0,0,1,0,8121750.0,1,6
3,1,1,0,1,3,2,2,1,1,1,1,1,0,0,0,4,0,0,0,3,4972500.0,1,4
1,1,1,0,1,0,7,6,1,1,1,1,1,1,1,1,5,4,0,1,3,7790250.0,1,9
14,0,4,3,3,0,3,6,1,1,1,1,1,0,1,1,5,7,0,1,3,3315000.0,6,12
1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,5,11,0,1,0,911625.0,2,16
35,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,110000.0,1,1
66,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,10,5,0,1,1,3315000.0,2,15
14,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,9,7,0,1,4,4538660.0,2,16
8,0,4,3,2,0,4,2,1,1,1,1,1,1,1,0,15,6,0,0,5,41437500.0,5,21
35,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,994500.0,3,2
36,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,4,0,0,1,0,110000.0,1,4
36,1,1,0,1,2,3,2,0,0,0,0,0,0,0,0,7,0,0,0,3,331500.0,1,7
36,1,1,1,0,2,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,130000.0,1,3
20,0,4,1,3,0,3,0,1,1,1,1,1,1,1,1,0,7,0,1,3,12762750.0,4,7
8,1,1,0,1,0,3,2,1,1,1,1,1,1,1,0,3,4,0,1,2,4413922.5,1,7
43,0,4,2,2,0,0,3,0,0,0,0,0,0,0,0,11,0,1,0,2,3315000.0,4,11
35,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,75260.0,1,3
14,0,2,1,1,0,0,2,1,1,1,1,1,1,1,0,10,2,1,1,2,14523712.0,2,12
21,1,3,1,1,0,1,2,1,1,1,1,1,0,0,0,0,7,0,1,4,7946055.0,2,7
35,1,0,0,2,2,5,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3315000.0,2,3
1,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,3,3,1,1,4,1280272.5,2,6
7,2,1,1,0,0,4,2,1,1,1,1,1,1,1,0,10,4,0,1,1,6298500.0,1,14
14,0,2,1,1,0,0,0,1,1,1,1,0,1,0,0,11,7,0,1,0,2269330.0,2,18
14,1,2,1,1,0,3,6,0,0,0,0,0,0,0,0,10,10,0,1,4,6630000.0,2,20
1,2,1,0,1,0,4,2,1,1,1,0,1,0,0,0,12,3,0,1,5,5055375.0,1,15
4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,7293000.0,2,7
21,1,0,2,1,0,0,2,1,0,1,1,1,0,1,0,0,7,0,1,0,9304253.0,3,7
1,2,1,0,1,0,4,2,1,1,1,1,1,0,0,0,13,3,0,1,0,6281925.0,1,16
26,0,2,1,1,0,3,6,0,0,0,0,0,0,0,0,0,6,1,1,3,9531186.0,2,6
17,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,6,4,1,1,1,3149250.0,2,10
75,0,2,1,1,0,0,2,1,1,1,1,1,1,1,1,2,0,0,1,0,16740750.0,2,2
21,0,2,1,1,0,0,6,1,0,1,1,1,1,1,1,7,6,1,0,4,12265500.0,2,13
21,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,7,7,0,1,1,1134665.0,2,14
21,1,2,1,1,0,0,2,1,1,1,1,0,0,0,1,1,14,0,1,4,12027449.0,2,15
1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,14,6,0,1,4,1657500.0,2,20
35,1,1,0,1,2,5,1,0,0,0,0,0,0,0,0,3,0,0,1,3,994500.0,1,3
21,2,2,1,1,0,3,2,1,1,1,1,1,0,0,1,0,7,0,1,3,10665851.0,2,7
35,0,1,0,1,2,5,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1657500.0,1,5
4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,6,7,0,1,5,12182625.0,2,13
20,1,2,1,1,0,7,2,1,1,1,1,1,0,1,1,7,11,0,1,0,18232500.0,2,18
21,1,0,1,2,0,3,2,1,1,1,1,1,0,0,1,0,7,0,1,0,8850387.0,3,7
7,1,1,1,0,0,3,2,1,0,1,1,1,1,1,0,7,3,0,1,4,5469750.0,1,10
4,3,2,1,1,0,0,2,1,1,1,1,1,1,1,1,12,0,0,1,4,19094400.0,2,12
15,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,331500.0,1,3
69,1,0,1,1,1,7,2,0,0,0,0,0,0,0,0,1,6,1,1,4,2486250.0,2,7
30,1,2,1,1,0,8,6,0,0,0,0,0,0,0,0,11,5,0,1,0,14254500.0,2,16
4,1,1,0,1,0,4,1,1,0,1,1,1,1,1,0,9,0,1,1,5,8121750.0,1,9
4,3,2,1,1,0,0,6,1,1,1,1,1,1,1,1,12,0,0,1,0,17569500.0,2,12
3,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,1657500.0,1,9
8,1,1,1,0,0,1,2,1,0,1,1,1,1,1,1,14,0,0,1,0,5138250.0,1,14
4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,14,0,1,0,0,314925.0,2,14
4,0,2,1,1,0,0,2,1,0,1,1,1,0,0,0,9,0,0,1,0,9116250.0,2,9
102,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,994500.0,1,5
17,1,1,0,1,0,0,2,1,1,1,1,1,1,1,0,4,0,0,1,4,5469750.0,1,4
1,2,1,0,1,4,0,6,0,0,0,0,0,0,0,0,15,0,0,1,4,719611.0,1,15
52,1,1,0,1,0,4,6,0,0,0,0,0,0,0,0,10,0,0,1,5,2834325.0,1,10
25,0,1,0,1,5,5,1,1,0,1,1,0,0,1,0,3,0,0,1,2,348075.0,1,3
24,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1,0,0,2320500.0,1,5
0,0,0,2,0,0,0,2,1,1,1,1,1,0,0,0,14,7,0,1,3,23536500.0,2,21
21,1,2,1,1,0,0,2,1,1,1,1,1,1,1,1,15,0,0,1,0,41233726.1,2,15
25,2,1,0,1,5,5,1,1,0,1,1,0,0,1,0,3,0,0,1,1,314925.0,1,3
3,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,776900.0,1,5
21,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,17,2,0,1,1,5635500.0,2,19
18,2,1,0,1,0,4,2,1,1,1,1,1,0,0,0,14,14,0,1,5,75333375.0,1,28
27,1,1,0,1,0,1,2,1,0,1,1,1,1,1,0,14,6,0,1,1,2602275.0,1,20
20,1,2,1,1,0,0,2,1,1,1,1,1,1,1,0,7,0,0,1,4,2836662.5,2,7
15,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,828750.0,2,3
19,1,2,1,1,0,0,0,1,1,1,1,1,1,1,1,6,3,0,1,0,14977578.0,2,9
4,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,1,0,36465000.0,1,12
1,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,30,0,0,0,0,497250.0,1,30
8,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,15,0,0,1,0,1989000.0,1,15
21,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,580125.0,1,3
3,1,1,1,0,0,4,7,1,1,1,1,1,1,0,0,9,0,0,1,5,4160325.0,1,9
1,0,4,2,1,0,4,2,1,1,1,1,1,1,1,0,14,0,0,1,0,19061250.0,3,14
21,0,2,1,1,0,0,2,1,1,1,1,1,1,1,1,6,0,0,1,1,994500.0,2,6
4,3,1,1,0,0,0,2,1,0,1,1,1,1,0,0,11,0,0,1,0,12845625.0,1,11
25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,4,49725.0,1,12
30,0,2,1,1,0,0,2,1,1,1,1,1,1,1,1,3,0,0,1,5,60498750.0,2,3
0,1,1,1,0,0,3,6,0,0,0,0,0,0,0,0,2,17,1,1,0,3646500.0,1,19
4,1,0,2,0,0,0,2,1,0,1,1,1,1,1,0,6,3,0,1,4,7044375.0,2,9
8,1,1,1,0,0,0,6,1,1,1,0,1,1,1,0,13,7,0,1,4,5452510.0,1,20
45,0,2,1,1,4,5,3,0,0,0,0,0,0,0,0,46,0,0,1,0,4143750.0,2,46
19,2,1,1,0,0,0,4,1,1,1,1,1,1,1,1,6,0,0,1,3,6630000.0,1,6
4,2,1,1,0,0,0,2,1,1,1,1,1,1,1,1,0,11,0,1,3,7226700.0,1,11
36,2,1,0,1,2,0,6,0,0,0,0,0,0,0,0,6,0,1,1,1,1290000.0,1,6
20,1,2,1,1,0,1,2,1,1,1,0,1,1,0,1,0,9,0,1,4,5967000.0,2,9
14,1,4,2,3,0,0,6,1,1,1,1,1,0,0,0,16,5,0,0,4,35139000.0,5,21
36,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,331500.0,2,5
20,0,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,13,0,0,0,3315000.0,2,13
4,1,0,4,6,0,4,2,1,1,1,0,0,1,0,0,15,5,0,1,5,86190000.0,10,20
20,2,4,2,3,0,0,2,1,1,1,1,1,1,1,0,6,6,0,1,1,6807990.0,5,12
20,0,4,2,2,1,0,2,1,1,1,1,1,1,1,1,5,5,0,0,4,45613533.0,4,10
6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,663000.0,1,2
21,1,4,2,1,0,3,0,1,1,1,1,1,1,1,0,1,13,0,1,4,21104769.0,3,14
14,0,2,1,1,0,3,1,1,1,0,1,1,0,0,0,0,6,1,1,4,17238000.0,2,6
35,1,1,1,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,3,256912.5,1,1
21,1,2,1,1,0,3,2,1,1,1,1,1,0,1,1,0,7,0,1,1,8169588.0,2,7
21,2,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,6,0,1,1,2817750.0,2,6
4,0,2,1,1,0,0,1,1,0,1,1,1,1,1,0,10,0,0,1,1,25525500.0,2,10
27,2,1,1,0,0,0,2,1,1,1,1,1,1,1,0,5,3,0,1,4,7218412.5,1,8
15,2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,4,994500.0,2,3
19,0,2,1,1,0,0,2,1,0,1,1,1,1,1,1,3,0,1,1,4,1160250.0,2,3
4,0,2,1,1,1,0,2,1,1,1,1,1,1,1,1,11,0,0,1,0,19890000.0,2,11
30,0,2,1,1,0,0,2,1,1,1,1,1,1,1,1,7,0,0,1,4,25608375.0,2,7
18,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,911625.0,1,6
4,0,4,4,2,0,0,2,1,0,1,1,1,1,1,0,9,0,0,1,0,59007000.0,6,9
30,0,2,1,1,0,0,2,1,1,1,1,1,1,1,0,7,0,0,1,4,17403750.0,2,7
21,0,1,0,1,3,0,0,1,0,1,0,1,1,1,0,2,0,0,1,4,2817750.0,1,2
4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,3497325.0,2,14
1,0,2,1,1,0,0,2,1,1,1,1,1,1,1,0,9,0,0,1,4,17569500.0,2,9
15,0,1,1,0,1,5,1,0,0,0,0,0,0,0,0,2,0,0,1,2,401907.792,1,2
14,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,6,0,1,4,1264672.5,3,6
69,1,2,1,1,0,3,1,1,1,1,1,0,1,0,0,0,6,0,1,3,10110750.0,2,6
4,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4972500.0,3,3
1,2,1,1,0,0,3,2,0,0,0,0,0,0,0,0,6,4,0,1,1,1267987.5,1,10
4,1,1,0,1,0,4,2,1,0,1,0,0,1,1,0,10,0,0,1,5,8287500.0,1,10
4,0,1,1,0,0,0,2,1,0,1,1,1,1,1,0,3,0,0,1,0,16674450.0,1,3
4,1,1,0,1,0,4,1,1,0,1,1,1,1,1,0,14,0,0,1,1,2320500.0,1,14
14,1,0,2,0,3,2,3,0,0,0,0,0,0,0,0,3,0,1,0,3,265200.0,2,3
33,2,1,0,1,0,0,2,1,0,1,1,1,1,1,0,5,3,1,1,1,1922700.0,1,8
4,0,1,1,0,0,0,2,1,0,1,1,1,1,1,0,4,0,0,1,4,14917500.0,1,4
4,0,3,0,2,0,4,2,1,0,1,1,1,1,1,0,10,0,0,1,0,7458750.0,2,10
21,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,10,0,0,1,2,5138250.0,2,10
4,3,2,1,1,0,0,2,1,1,1,1,1,1,1,1,12,0,1,1,0,45415500.0,2,12
17,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0,5,3,0,1,5,2569125.0,1,8
4,0,1,1,0,0,4,2,1,0,1,1,1,1,1,0,10,0,0,0,0,7624500.0,1,10
6,0,1,0,1,1,7,0,0,0,0,0,0,0,0,0,70,0,0,0,3,1004000.0,1,70
1,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,5819482.5,5,6
21,1,1,0,1,3,3,6,0,0,0,0,0,0,0,0,4,0,0,0,0,200000.0,1,4
55,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,6,0,1,0,0,2249000.0,2,6
35,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,828750.0,1,2
55,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,596000.0,1,3
36,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1889550.0,1,6
35,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,4,0,0,1,2,1000000.0,1,4
42,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,105000.0,2,2
35,1,1,0,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,3,2486250.0,1,2
15,1,0,1,1,6,5,1,0,0,0,0,0,0,0,0,5,0,0,0,2,450000.0,2,5
14,1,0,2,1,5,0,6,0,0,0,0,0,0,0,0,12,3,0,1,0,1259900.0,3,15
42,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,5,0,0,0,1,421000.0,2,5
4,1,0,2,4,0,0,2,1,1,1,0,1,0,1,1,4,10,1,1,3,51382500.0,6,14
21,0,2,1,1,0,0,2,1,1,1,1,1,1,1,1,6,0,1,0,0,994500.0,2,6
30,3,2,1,1,0,0,2,1,0,1,1,1,0,1,0,5,0,0,1,0,34807500.0,2,5
30,3,2,1,1,0,0,2,1,1,1,1,1,1,1,0,7,0,0,1,0,31663329.0,2,7
1,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,9,0,0,1,0,4524975.0,1,9
25,2,1,0,1,0,0,2,1,0,1,1,1,0,1,0,3,0,0,1,0,4259775.0,1,3
3,1,2,1,1,0,3,3,1,1,1,1,1,0,1,1,0,7,0,1,0,3315000.0,2,7
3,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,1160250.0,1,2
3,0,0,4,6,0,3,2,1,1,1,0,1,1,0,0,0,7,0,0,0,4821667.5,10,7
4,0,4,3,1,0,0,2,1,0,1,1,1,1,1,0,4,0,0,1,4,7127250.0,4,4
30,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,8287500.0,2,30
14,0,2,1,1,0,4,0,1,1,1,1,0,1,0,0,14,0,0,0,5,12431250.0,2,14
18,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,3,1657500.0,1,12
21,1,3,3,0,0,0,2,1,1,1,1,1,1,1,1,7,0,1,1,1,34947682.0,3,7
14,0,1,0,1,0,4,2,1,1,1,1,0,0,1,0,12,0,0,0,0,6464250.0,1,12
